step,speedX,speedY,speedZ,angle,trackPos,damage,rpm,gear,accel,brake,steer,targetSpeed,section,front,best_i,best_distance,anglePlan,severity,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
99782,79.9516,0.0731972,1.44343,0.0257585,0.0148621,0.0,9754.41,2,0.48,0.0,0.06828297111128509,195,FAST_BEND,91.0718,9,91.0718,0,0.15004817592592595,8.78249,22.1842,41.0675,107.474,192.396,176.779,160.233,122.197,104.359,91.0718,80.791,72.6013,63.5854,55.6917,45.1961,32.8763,22.7069,15.9936,8.25818
99781,80.5749,0.0579653,1.45572,0.0251497,0.0128301,0.0,9659.66,2,1.0,0.0,0.05543385551570518,195,FAST_BEND,95.9197,9,95.9197,0,0.13141967129629625,8.79343,21.9982,40.2203,100.939,193.641,178.992,166.34,131.349,110.868,95.9197,84.5288,75.5613,65.7976,57.3402,46.225,33.3632,22.8943,16.055,8.24635
99780,81.373,-0.0330694,1.46667,0.024693,0.0107778,0.0,10814.8,2,0.88,0.0,0.044550326703506456,195,FAST_BEND,101.187,9,101.187,0,0.11117958333333333,8.80366,21.8226,39.4412,95.3892,194.756,180.88,169.945,141.724,118.068,101.187,88.5343,78.6997,68.1158,59.0505,47.2786,33.855,23.0816,16.1164,8.23327
99779,82.3226,-0.199724,1.48008,0.0241576,0.00860087,0.0,11295.2,2,0.88,0.0,0.03537246372901555,195,FAST_BEND,107.355,9,107.355,0,0.0874784722222222,8.81183,21.6407,38.6668,90.3,195.858,182.655,172.86,154.475,126.671,107.355,93.1576,82.2819,70.7307,60.9613,48.4422,34.3922,23.2865,16.1852,8.22037
99778,83.3126,-0.382961,1.49646,0.0237305,0.00626119,0.0,11709.6,2,0.88,0.0,0.027660126434953372,195,FAST_BEND,114.261,9,114.261,0,0.06094152777777779,8.82002,21.4675,37.9441,85.8524,196.899,184.236,175.247,163.066,136.531,114.261,98.243,86.1697,73.5289,62.9814,49.6536,34.942,23.4933,16.2541,8.20759
99777,84.3316,-0.55529,1.51459,0.0234993,0.00374095,0.0,12067.4,2,0.88,0.0,0.0211990114340599,210,STRAIGHT,121.826,9,121.826,0,0.03415481481481483,8.82917,21.309,37.2889,82.0331,197.884,185.607,177.219,166.974,147.63,121.826,103.707,90.2854,76.4449,65.0589,50.878,35.4863,23.6938,16.3192,8.19424
99776,85.376,-0.715294,1.5387,0.0234797,0.0010376,0.0,12374.8,3,0.88,0.0,0.015803385193291514,210,STRAIGHT,130.085,9,130.085,0,0.012742592592592571,8.83933,21.1653,36.6978,78.7445,198.804,186.79,178.87,169.741,158.651,130.085,109.546,94.6153,79.4625,67.179,52.1054,36.0204,23.8863,16.3799,8.18027
99775,86.385,-0.809893,1.56289,0.0237694,-0.0018336,0.0,9787.36,3,0.88,0.0,0.011302771426230701,210,STRAIGHT,138.797,9,138.797,0,0.0,8.85119,21.042,36.1851,75.988,199.613,187.761,180.206,171.815,163.142,138.797,115.566,99.003,82.4668,69.2588,53.2863,36.5217,24.0616,16.4324,8.16512
99774,86.5982,-0.634619,1.57727,0.0254213,-0.0047404,0.0,9791.65,3,1.0,0.0,0.007436651906558402,210,STRAIGHT,144.117,9,144.117,0,0.0,8.8737,21.01,35.9641,74.639,199.814,188.034,180.669,172.624,164.716,144.117,119.136,101.543,84.1555,70.393,53.8963,36.752,24.1211,16.4336,8.14199
99773,86.5376,-0.448213,1.56843,0.0280952,-0.00763957,0.0,7917.73,3,1.0,0.0,0.004012731195640225,210,STRAIGHT,146.204,9,146.204,0,0.0,8.90326,21.0435,35.9515,74.2464,199.547,187.806,180.522,172.616,164.976,146.204,120.469,102.445,84.7123,70.7326,54.0409,36.7688,24.0922,16.397,8.1137
99772,87.0467,-0.338703,1.56102,0.031051,-0.010643,0.0,8613.38,3,0.88,0.0,0.000946816428250593,210,STRAIGHT,147.388,9,147.388,0,0.0,8.9337,21.0922,35.9901,74.0945,199.154,187.446,180.215,172.398,164.918,147.388,121.186,102.9,84.9633,70.86,54.0634,36.7313,24.042,16.352,8.08492
99771,87.8433,-0.2913,1.57006,0.034049,-0.0138601,0.0,8713.68,3,0.88,0.0,-0.0018029031917044902,210,STRAIGHT,148.562,9,148.562,0,0.0,8.96349,21.1398,36.0282,73.9506,198.75,187.073,179.895,172.163,164.831,148.562,121.892,103.347,85.2084,70.9835,54.084,36.6936,23.9924,16.3077,8.05672
99770,88.6749,-0.257129,1.58578,0.0372322,-0.0173442,0.0,8781.68,3,0.88,0.0,-0.004283663544865861,210,STRAIGHT,149.188,9,149.188,0,0.0,8.9944,21.1974,36.0971,73.9426,198.269,186.623,179.482,171.809,164.575,149.188,122.227,103.525,85.2707,70.9799,54.0311,36.6227,23.9291,16.2575,8.02767
99769,89.5248,-0.22111,1.60623,0.0394209,-0.0211,0.0,8831.47,3,0.88,0.0,-0.00641689736858464,210,STRAIGHT,149.031,9,149.031,0,0.0,9.0271,21.2691,36.2091,74.1201,197.686,186.068,178.945,171.298,164.104,149.031,122.035,103.326,85.0767,70.7991,53.876,36.5053,23.8466,16.199,7.99728
99768,90.3805,-0.183424,1.62794,0.0395175,-0.024919,0.0,8879.38,3,0.88,0.0,-0.00803665853698279,210,STRAIGHT,148.086,9,148.086,0,0.0,9.06181,21.3555,36.365,74.4841,197.001,185.41,178.286,170.635,163.422,148.086,121.315,102.748,84.6266,70.4411,53.6186,36.3414,23.7445,16.1318,7.96537
99767,91.2322,-0.146351,1.64756,0.0398067,-0.0287544,0.0,8940.06,3,0.88,0.0,-0.009233282981805199,210,STRAIGHT,146.433,9,146.433,0,0.0,9.09857,21.4561,36.5627,75.0247,196.222,184.655,177.514,169.828,162.544,146.433,120.119,101.828,83.9435,69.9215,53.2674,36.1344,23.6242,16.0564,7.93192
99766,92.0725,-0.110032,1.65611,0.0402409,-0.0326184,0.0,9027.64,3,0.88,0.0,-0.010078944164352472,210,STRAIGHT,144.278,9,144.278,0,0.0,9.13704,21.5678,36.7933,75.7047,195.373,183.826,176.655,168.909,161.507,144.278,118.581,100.66,83.0911,69.2836,52.847,35.8952,23.4902,15.9747,7.89719
99765,92.9124,-0.0776012,1.65894,0.0407813,-0.0365273,0.0,9129.4,3,0.88,0.0,-0.008667891981343125,210,STRAIGHT,141.791,9,141.791,0,0.0,9.177,21.6886,37.0498,76.4947,194.472,182.941,175.728,167.904,160.342,141.791,116.814,99.3242,82.1216,68.5629,52.3773,35.6327,23.3458,15.8881,7.86136
99764,93.7582,-0.0440795,1.66216,0.0413748,-0.0404899,0.0,9237.91,3,0.88,0.0,-0.007454387103955087,210,STRAIGHT,139.184,9,139.184,0,0.0,9.21802,21.8147,37.3215,77.3499,193.543,182.023,174.762,166.848,159.093,139.184,114.956,97.9189,81.1018,67.8054,51.8846,35.3585,23.1959,15.7988,7.82475
99763,94.6153,-0.0117486,1.66946,0.0419447,-0.0445105,0.0,9346.29,3,0.88,0.0,-0.006410772909401375,210,STRAIGHT,136.719,9,136.719,0,0.0,9.25938,21.9409,37.592,78.1992,192.621,181.109,173.802,165.797,157.839,136.719,113.188,96.5742,80.1203,67.0727,51.4048,35.0892,23.0475,15.7097,7.78788
99762,95.4843,0.0127956,1.68039,0.0424609,-0.0485925,0.0,9453.0,3,0.88,0.0,-0.005513264702085182,210,STRAIGHT,134.48,9,134.48,0,0.0013481481481481747,9.30079,22.0649,37.8545,79.0121,191.719,180.214,172.864,164.774,156.613,134.48,111.569,95.334,79.2081,66.3867,50.9508,34.8307,22.903,15.622,7.75093
99761,96.3641,0.029138,1.6944,0.042948,-0.0527404,0.0,9546.9,3,0.88,0.0,-0.004741407643793256,210,STRAIGHT,132.377,9,132.377,0,0.006800370370370345,9.34253,22.1885,38.1144,79.8113,190.825,179.325,171.935,163.762,155.39,132.377,110.036,94.1539,78.3347,65.7263,50.5105,34.5775,22.76,15.5346,7.71369
99760,97.2504,0.0435107,1.71112,0.0434064,-0.0569581,0.0,9629.19,3,0.88,0.0,-0.0040776105736622,210,STRAIGHT,130.396,9,130.396,0,0.01193629629629633,9.38465,22.3118,38.3717,80.5964,189.939,178.443,171.014,162.76,154.17,130.396,108.584,93.0295,77.4976,65.0899,50.0829,34.3291,22.6185,15.4475,7.67612
99759,98.1394,0.0543557,1.72973,0.0438148,-0.061245,0.0,9705.37,3,0.88,0.0,-0.003506745093349492,210,STRAIGHT,128.594,9,128.594,0,0.016608148148148164,9.42692,22.4332,38.6215,81.3442,189.07,177.577,170.115,161.787,152.982,128.594,107.251,91.9901,76.7174,64.4922,49.6768,34.0897,22.4801,15.3613,7.63836
99758,99.0282,0.0590511,1.74861,0.0441846,-0.0656048,0.0,9779.67,3,0.88,0.0,-0.003015800780280563,210,STRAIGHT,126.926,9,126.926,0,0.020932592592592586,9.46947,22.5535,38.8662,82.0649,188.213,176.724,169.231,160.834,151.814,126.926,106.007,91.0142,75.9793,63.923,49.2863,33.8567,22.3438,15.2756,7.60032
99757,99.9149,0.0632074,1.76437,0.0445133,-0.0700343,0.0,9854.93,3,0.88,0.0,-0.002593588671041284,210,STRAIGHT,125.393,9,125.393,0,0.024907037037037033,9.51225,22.6725,39.1048,82.7541,187.368,175.883,168.364,159.905,150.674,125.393,104.854,90.1029,75.2848,63.3834,48.9123,33.6303,22.2097,15.1906,7.56201
99756,100.798,0.06298,1.77956,0.0448053,-0.0745336,0.0,9932.31,3,0.88,0.0,-0.0022304862570955044,210,STRAIGHT,123.973,9,123.973,0,0.02858851851851852,9.55529,22.7904,39.3382,83.4151,186.534,175.053,167.511,158.996,149.56,123.973,103.778,89.2469,74.6272,62.869,48.5521,33.4096,22.0774,15.1059,7.52342
99755,101.679,0.0633909,1.79435,0.045057,-0.0791015,0.0,10011.6,3,0.88,0.0,-0.001918218181102134,210,STRAIGHT,122.673,9,122.673,0,0.031958888888888884,9.59856,22.9068,39.5654,84.0425,185.711,174.237,166.676,158.112,148.481,122.673,102.783,88.4494,74.0094,62.3817,48.2071,33.1952,21.9472,15.0218,7.48456
99754,102.558,0.0603025,1.80882,0.0452721,-0.0837359,0.0,10091.7,3,0.88,0.0,-0.001649667635747835,210,STRAIGHT,121.476,9,121.476,0,0.035062222222222224,9.64205,23.022,39.7869,84.6392,184.898,173.431,165.856,157.251,147.437,121.476,101.859,87.7027,73.4259,61.9179,47.8753,32.9861,21.8187,14.938,7.44543
99753,103.433,0.0562888,1.82144,0.0454698,-0.0884355,0.0,10174.2,3,0.88,0.0,-0.0014187141667431381,210,STRAIGHT,120.328,9,120.328,0,0.038038518518518506,9.68596,23.1374,40.0072,85.2248,184.087,172.628,165.039,156.396,146.398,120.328,100.967,86.9792,72.8575,61.464,47.5484,32.7786,21.6903,14.854,7.40591
99752,104.306,0.0546607,1.8313,0.0456349,-0.0931981,0.0,10257.6,3,0.88,0.0,-0.0012200941833990988,195,FAST_BEND,119.266,9,119.266,0,0.04170935185185183,9.7301,23.2517,40.2224,85.782,183.283,171.834,164.236,155.561,145.395,119.266,100.135,86.2986,72.3182,61.0301,47.2327,32.5755,21.5634,14.7703,7.3661
99751,105.18,0.0502601,1.84191,0.045767,-0.0980209,0.0,10337.0,3,0.88,0.0,-0.0010492809977232249,195,FAST_BEND,118.29,9,118.29,0,0.0454597222222222,9.77444,23.3647,40.4321,86.3091,182.488,171.05,163.446,154.747,144.433,118.29,99.3613,85.6605,71.8079,60.6161,46.928,32.377,21.4378,14.6868,7.32604
99750,106.055,0.0452173,1.85418,0.0458827,-0.102901,0.0,10413.0,3,0.88,0.0,-0.0009023816580419734,195,FAST_BEND,117.353,9,117.353,0,0.0490602314814815,9.81913,23.4778,40.6403,86.8239,181.693,170.267,162.659,153.94,143.484,117.353,98.6145,85.0417,71.3102,60.2104,46.6276,32.1799,21.3124,14.6031,7.28564
99749,106.93,0.0404064,1.86847,0.0459892,-0.10784,0.0,10487.0,3,0.88,0.0,-0.0007760482259160971,195,FAST_BEND,116.437,9,116.437,0,0.0525800462962963,9.86425,23.5915,40.8487,87.3344,180.896,169.483,161.872,153.134,142.535,116.437,97.8809,84.4316,70.818,59.8079,46.3284,31.9826,21.1864,14.5188,7.24482
99748,107.803,0.0361142,1.88438,0.0460898,-0.112836,0.0,10560.6,3,0.88,0.0,-0.0006674014742878436,195,FAST_BEND,115.533,9,115.533,0,0.05605374999999999,9.90983,23.706,41.0579,87.844,180.096,168.694,161.081,152.327,141.58,115.533,97.1543,83.8261,70.3281,59.4065,46.0292,31.7847,21.0596,14.4338,7.20359
99747,108.674,0.0324278,1.90125,0.0461865,-0.117888,0.0,10634.9,3,0.88,0.0,0.0017022499321124552,195,FAST_BEND,114.634,9,114.634,0,0.05950824074074073,9.95588,23.8215,41.2685,88.3549,179.291,167.902,160.287,151.515,140.614,114.634,96.4311,83.2222,69.8386,59.0048,45.7291,31.5857,20.932,14.3481,7.16194
99746,109.543,0.035713,1.91836,0.0462059,-0.122987,0.0,10710.6,3,0.88,0.0,0.004038015821616712,195,FAST_BEND,113.924,9,113.924,0,0.06223648148148145,10.0015,23.9317,41.4617,88.7806,178.512,167.141,159.533,150.765,139.81,113.924,95.8398,82.716,69.4171,58.6511,45.4572,31.3996,20.8094,14.2645,7.12042
99745,110.409,0.0331034,1.93311,0.0460833,-0.128118,0.0,10787.5,3,0.88,0.0,0.006360835366590373,195,FAST_BEND,113.559,9,113.559,0,0.06363902777777779,10.0458,24.031,41.6201,89.0427,177.785,166.444,158.86,150.133,139.326,113.559,95.4921,82.3906,69.1225,58.3875,45.2389,31.2384,20.6974,14.1854,7.07955
99744,111.273,0.0243663,1.94623,0.0458065,-0.133278,0.0,10865.4,3,0.88,0.0,0.00868976961526772,195,FAST_BEND,113.568,9,113.568,0,0.06360444444444445,10.0887,24.1182,41.7404,89.1264,177.113,165.816,158.275,149.628,139.156,113.568,95.4082,82.2609,68.965,58.2211,45.0783,31.1042,20.5967,14.1113,7.03943
99743,112.135,0.0120903,1.9594,0.0453426,-0.138448,0.0,10943.6,3,0.88,0.0,0.01104341018913024,195,FAST_BEND,114.045,9,114.045,0,0.061771527777777765,10.1296,24.1901,41.8133,88.9935,176.511,165.272,157.795,149.272,139.296,114.045,95.652,82.3735,68.9767,58.1747,44.9891,31.0035,20.5103,14.0436,7.0004
99742,112.995,-0.00888823,1.97275,0.0446803,-0.143611,0.0,11021.5,3,0.88,0.0,0.013437885322652006,195,FAST_BEND,115.04,9,115.04,0,0.057948148148148124,10.1682,24.2452,41.8357,88.6346,175.982,164.816,157.423,149.067,139.672,115.04,96.2568,82.7513,69.173,58.2586,44.977,30.9389,20.4394,13.9828,6.96266
99741,113.853,-0.0356435,1.98557,0.0438313,-0.148753,0.0,11100.3,3,0.88,0.0,0.015885062737480728,195,FAST_BEND,116.563,9,116.563,0,0.05209587962962961,10.2044,24.2844,41.8103,88.0702,175.521,164.441,157.15,148.99,140.191,116.563,97.2228,83.3927,69.5504,58.4694,45.0395,30.9089,20.3833,13.9288,6.92623
99740,114.708,-0.0647804,1.99595,0.0427731,-0.153852,0.0,11180.5,3,0.88,0.0,0.018396123074233425,195,FAST_BEND,118.73,9,118.73,0,0.04376898148148146,10.2379,24.3053,41.7317,87.2846,175.139,164.154,156.983,149.047,140.836,118.73,98.6243,84.3477,70.1418,58.8291,45.1887,30.9191,20.3444,13.8826,6.89143
99739,115.563,-0.101051,2.00715,0.0415015,-0.158887,0.0,11257.6,3,0.88,0.0,0.020979870243840744,210,STRAIGHT,121.637,9,121.637,0,0.03464481481481481,10.2684,24.3073,41.5993,86.2865,174.836,163.954,156.917,149.226,141.572,121.637,100.517,85.6521,70.968,59.3504,45.4308,30.9717,20.3237,13.8448,6.85843
99738,116.418,-0.139118,2.0199,0.0400083,-0.163834,0.0,11332.6,3,0.88,0.0,0.02364329096970304,210,STRAIGHT,125.432,9,125.432,0,0.02480592592592592,10.2955,24.2896,41.4122,85.0835,174.617,163.841,156.951,149.519,142.381,125.432,102.985,87.3585,72.0599,60.0521,45.7752,31.0705,20.3225,13.8161,6.82749
99737,117.271,-0.18099,2.0343,0.0382715,-0.16867,0.0,11406.7,3,0.88,0.0,0.026393259033944613,210,STRAIGHT,130.363,9,130.363,0,0.012021851851851851,10.3189,24.2503,41.1664,83.6725,174.492,163.82,157.089,149.924,143.264,130.363,106.171,89.5574,73.4717,60.9679,46.2388,31.2223,20.3437,13.7977,6.79891
99736,118.123,-0.229141,2.04998,0.0363063,-0.173364,0.0,11481.0,3,0.88,0.0,0.029232330929192366,210,STRAIGHT,134.532,9,134.532,0,0.0012133333333333057,10.3384,24.1903,40.8673,82.0905,174.456,163.878,157.314,150.417,144.19,134.532,110.175,92.3036,75.2295,62.1107,46.8258,31.4277,20.3873,13.7897,6.77286
99735,118.971,-0.277666,2.06636,0.0341134,-0.177889,0.0,11556.1,3,0.88,0.0,0.032161047079105436,210,STRAIGHT,136.978,9,136.978,0,0.0,10.3539,24.1099,40.5169,80.36,174.511,164.012,157.619,150.987,145.149,136.978,115.177,95.6984,77.3863,63.5094,47.5485,31.6905,20.4546,13.7927,6.74956
99734,119.817,-0.329067,2.0823,0.0316726,-0.182215,0.0,11632.3,3,0.88,0.0,0.035180144408030675,210,STRAIGHT,138.961,9,138.961,0,0.0,10.3649,24.0074,40.1131,78.4856,174.667,164.224,158.006,151.633,146.148,138.961,121.488,99.9205,80.038,65.2187,48.4318,32.0199,20.5488,13.8082,6.72941
99733,120.66,-0.384398,2.09571,0.0289773,-0.186311,0.0,11709.5,3,0.88,0.0,0.03828909915090638,210,STRAIGHT,140.728,9,140.728,0,0.0,10.371,23.8825,39.6573,76.4862,174.93,164.511,158.47,152.349,147.184,140.728,129.418,105.187,83.2925,67.2964,49.4995,32.4231,20.6726,13.8372,6.71271
99732,121.5,-0.443608,2.10905,0.0260193,-0.190146,0.0,11787.3,3,0.88,0.0,0.041486464629779486,210,STRAIGHT,142.374,9,142.374,0,0.0,10.3721,23.735,39.1509,74.3797,175.308,164.872,159.007,153.13,148.255,142.374,133.984,111.81,87.2983,69.8188,50.7821,32.9096,20.8288,13.881,6.6998
99731,122.337,-0.507159,2.12245,0.0227908,-0.193683,0.0,11865.3,3,0.88,0.0,0.044769607341610354,210,STRAIGHT,143.949,9,143.949,0,0.0,10.3677,23.5645,38.5958,72.1849,175.806,165.303,159.615,153.971,149.36,143.949,136.905,120.246,92.2606,72.8872,52.3176,33.4903,21.0208,13.9408,6.69108
99730,123.171,-0.573343,2.13535,0.0192628,-0.196886,0.0,11944.1,3,0.88,0.0,0.048137068873784904,210,STRAIGHT,145.493,9,145.493,0,0.0,10.3573,23.3694,37.9898,69.9056,176.443,165.813,160.296,154.877,150.508,145.493,139.324,129.657,98.5138,76.664,54.168,34.1836,21.2545,14.0192,6.68709
99729,124.002,-0.648885,2.14599,0.0154222,-0.19972,0.0,12024.3,3,0.88,0.0,0.051586857471455014,210,STRAIGHT,147.025,9,147.025,0,0.0,10.3407,23.1496,37.3352,67.5592,177.231,166.441,161.05,155.846,151.699,147.025,141.492,134.102,106.521,81.3553,56.4027,35.0075,21.535,14.118,6.68825
99728,124.831,-0.728728,2.15725,0.0112589,-0.202142,0.0,12102.3,3,0.88,0.0,0.05511574990545132,210,STRAIGHT,148.553,9,148.553,0,0.0,10.3173,22.905,36.6347,65.1644,123.253,167.21,161.873,156.874,152.932,148.553,143.515,137.281,116.994,87.254,59.1129,35.9838,21.868,14.2393,6.6951
99727,125.659,-0.816075,2.16963,0.00677928,-0.204111,0.0,12178.7,4,0.88,0.0,0.058717920294688135,210,STRAIGHT,150.078,9,150.078,0,0.0,10.2872,22.6372,35.8944,62.748,114.692,168.123,162.754,157.95,154.197,150.078,145.44,139.96,128.333,94.7652,62.4083,37.1346,22.2587,14.3848,6.70802
99726,126.004,-0.81593,2.18237,0.00222503,-0.20556,0.0,9878.86,4,1.0,0.0,0.06236005642943179,210,STRAIGHT,151.489,9,151.489,0,0.0,10.2524,22.3622,35.1587,60.449,107.103,169.092,163.627,158.975,155.387,151.489,147.168,142.215,133.091,103.979,66.2255,38.4166,22.6888,14.547,6.7261
99725,125.856,-0.756307,2.18081,-0.0022669,-0.206383,0.0,9882.62,4,1.0,0.0,0.06599347244931134,210,STRAIGHT,152.751,9,152.751,0,0.0,10.2134,22.0875,34.447,58.3174,100.507,170.07,164.505,159.907,156.463,152.751,148.685,144.12,136.245,115.143,70.549,39.8072,23.1495,14.7228,6.74938
99724,125.717,-0.733827,2.17417,-0.00719172,-0.206563,0.0,9338.31,4,1.0,0.0,0.06962521608240775,210,STRAIGHT,154.097,9,154.097,0,0.0,10.1652,21.7818,33.6808,56.1174,94.1049,171.265,165.584,160.939,157.634,154.097,150.262,146.025,139.023,126.834,76.072,41.4948,23.6998,14.9348,6.78148
99723,126.149,-0.803709,2.17603,-0.0126921,-0.206099,0.0,9878.65,4,0.88,0.0,0.07327567071087067,210,STRAIGHT,155.569,9,155.569,0,0.0,10.1066,21.4391,32.8474,53.821,87.8103,172.751,166.932,162.178,158.94,155.569,151.948,148.001,141.673,132.125,83.4367,43.596,24.3677,15.1923,6.82362
99722,126.834,-0.958433,2.1904,-0.0188653,-0.20501,0.0,9877.51,4,1.0,0.0,0.07697328705134877,210,STRAIGHT,157.184,9,157.184,0,0.0,10.0373,21.0576,31.9453,51.4334,81.6382,115.759,168.603,163.719,160.414,157.184,153.761,150.074,144.295,136.185,93.6644,46.2544,25.1814,15.5032,6.87666
99721,127.548,-1.11165,2.20972,-0.0253635,-0.203246,0.0,9999.68,4,0.88,0.0,0.08070453246415994,210,STRAIGHT,158.795,9,158.795,0,0.0,9.96048,20.66,31.0313,49.1114,75.9681,104.718,170.475,165.446,162.046,158.795,155.548,152.082,146.741,139.565,107.585,49.4579,26.1176,15.8566,6.93889
99720,128.26,-1.23956,2.23136,-0.0320312,-0.200751,0.0,9955.97,4,1.0,0.0,0.08443880167917756,210,STRAIGHT,160.461,9,160.461,0,0.0,9.87745,20.2555,30.1279,46.9062,70.8628,95.3075,116.838,167.311,163.808,160.461,157.256,153.979,148.994,142.483,123.54,53.2715,27.1731,16.2493,7.00994
99719,128.969,-1.3256,2.24817,-0.0386059,-0.197472,0.0,10077.4,4,0.88,0.0,0.08812019776409269,210,STRAIGHT,162.157,9,162.157,0,0.0,9.79031,19.8575,29.265,44.8807,66.3991,87.4637,105.313,169.212,165.603,162.157,158.863,155.688,150.99,144.973,129.733,57.6875,28.3239,16.6712,7.08855
99718,129.662,-1.38679,2.259,-0.0452078,-0.193379,0.0,10049.4,4,1.0,0.0,0.09171100151711972,210,STRAIGHT,163.932,9,163.932,0,0.0,9.69779,19.4591,28.4246,42.9787,62.3893,80.7025,95.7147,114.345,167.483,163.932,160.541,157.299,152.823,147.199,133.873,62.9441,29.6018,17.1315,7.17604
99717,130.354,-1.43284,2.26375,-0.0518493,-0.18843,0.0,10184.2,4,0.88,0.0,0.09517755474472296,210,STRAIGHT,165.796,9,165.796,0,0.0,9.59956,19.0589,27.6031,41.1826,58.7544,74.7931,87.5674,102.973,118.065,165.796,162.302,158.964,154.523,149.225,137.176,69.2999,31.0275,17.6346,7.27311
99716,131.032,-1.49522,2.26497,-0.0587872,-0.182605,0.0,10166.1,4,1.0,0.0,0.09851562084046175,210,STRAIGHT,167.863,9,167.863,0,0.0,9.49337,18.6453,26.7738,39.4258,55.3282,69.4008,80.3196,93.1593,105.179,167.863,164.255,160.811,156.244,151.184,140.11,77.425,32.6777,18.2012,7.38231
99715,131.712,-1.57279,2.26618,-0.0660429,-0.175864,0.0,10306.9,4,0.88,0.0,0.1037476772322708,195,FAST_BEND,106.905,10,166.426,0.5,0.09367222222222221,9.37901,18.2183,25.9371,37.7067,52.0914,64.4566,73.8242,84.5953,94.447,106.905,166.426,162.864,158.145,153.097,142.807,88.1418,34.602,18.8403,7.50466
99714,132.386,-1.68001,2.2716,-0.0738151,-0.168174,0.0,10284.6,4,1.0,0.0,0.10655219569975288,195,FAST_BEND,95.0403,9,95.0403,0,0.13479884722222218,9.25495,17.7709,25.0787,35.9926,48.9681,59.8151,67.8506,76.9027,85.0116,95.0403,107.761,165.223,160.33,155.109,145.414,103.249,36.9129,19.5761,7.64273
99713,133.061,-1.80573,2.27937,-0.0819552,-0.159477,0.0,10421.1,4,0.88,0.0,0.10927322006178748,195,FAST_BEND,84.9813,9,84.9813,0,0.17345148611111108,9.12232,17.3109,24.2156,34.3187,46.0151,55.54,62.4527,70.098,76.8225,84.9813,95.087,107.93,162.768,157.346,147.898,119.638,39.6662,20.4116,7.79649
99712,133.729,-1.95321,2.28861,-0.0904906,-0.149743,0.0,10395.5,4,1.0,0.0,0.11190131013313724,195,FAST_BEND,76.3381,9,76.3381,0,0.2066637824074074,8.98105,16.8387,23.3487,32.6842,43.2185,51.588,57.5484,64.0321,69.643,76.3381,84.4645,94.5352,113.663,159.847,150.296,126.432,42.9898,21.3639,7.96725
99711,134.399,-2.09443,2.29942,-0.0992169,-0.138918,0.0,10529.5,4,0.88,0.0,0.11440456863449802,195,FAST_BEND,68.9876,9,68.9876,0,0.23490875925925925,8.83258,16.3628,22.495,31.12,40.6209,48.0,53.1663,58.7043,63.4294,68.9876,75.6197,83.6696,98.3377,162.555,152.626,131.232,46.9683,22.4328,8.15434
99710,135.061,-2.24152,2.31138,-0.108209,-0.126973,0.0,10501.5,4,1.0,0.0,0.1167614086256683,195,FAST_BEND,62.6107,9,62.6107,0,0.2594125879629629,8.67639,15.8811,21.6494,29.6118,38.1845,44.7035,49.1973,53.9514,57.9572,62.6107,68.0824,74.6082,86.1843,104.784,155.157,135.212,51.8335,23.6433,8.3596
99709,135.724,-2.37314,2.32262,-0.117288,-0.11385,0.0,10635.1,4,0.88,0.0,0.11893182181807475,175,SHALLOW,57.1111,9,57.1111,0,0.28054531018518514,8.51357,15.3997,20.8232,28.1774,35.9284,41.71,45.6401,49.7499,53.1749,57.1111,61.6816,67.0529,76.3735,90.8174,157.859,138.636,57.7792,24.9987,8.58252
99708,136.378,-2.50802,2.33341,-0.126575,-0.0995297,0.0,10606.7,4,1.0,0.0,0.12089247312354429,175,SHALLOW,52.2601,9,52.2601,0,0.29918572685185185,8.34333,14.9148,20.008,26.797,33.8094,38.9472,42.3954,45.9635,48.9081,52.2601,56.11,60.5772,68.1859,79.6311,160.794,141.723,65.2754,26.536,8.82545
99707,137.034,-2.62756,2.34385,-0.135899,-0.083962,0.0,10739.6,4,0.88,0.0,0.12260311168624807,175,SHALLOW,48.005,9,48.005,0,0.31553634259259256,8.1666,14.4315,19.2126,25.4833,31.84,36.4215,39.4612,42.5773,45.1268,48.005,51.2795,55.0379,61.3397,70.5896,98.4855,144.501,74.8049,28.2631,9.08787
99706,137.681,-2.74961,2.35342,-0.145396,-0.067126,0.0,10710.7,4,0.88,0.0,0.12404160165017335,175,SHALLOW,44.1921,9,44.1921,0,0.3301877638888888,7.98254,13.9456,18.4286,24.2172,29.9821,34.0742,36.7606,39.4913,41.708,44.1921,46.9945,50.1805,55.4506,63.0269,84.7919,147.09,87.4579,30.2322,9.37253
99705,138.278,-2.8284,2.36224,-0.154813,-0.0489757,0.0,10743.4,4,1.0,0.0,0.12516069897914908,175,SHALLOW,40.8175,9,40.8175,0,0.34315497685185187,7.79249,13.4637,17.6669,23.0158,28.2563,31.9248,34.3104,36.717,38.6573,40.8175,43.2368,45.9647,50.4252,56.7266,74.135,149.677,104.509,32.4434,9.6777
